level1_name,level1_id,level2_name,level2_id,level3_name,level3_id,level4_name,level4_id
Travel & Transport,4d4b7105d754a06379d81259,Bike Rentals / Bike Shares,4e4c9077bd41f78e849722f9,,,,
Travel & Transport,4d4b7105d754a06379d81259,Boats or Ferries,4bf58dd8d48988d12d951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Border Crossings,52f2ab2ebcbc57f1066b8b4b,,,,
Travel & Transport,4d4b7105d754a06379d81259,Bus Stations,4bf58dd8d48988d1fe931735,Bus Lines,4bf58dd8d48988d12b951735,,
Travel & Transport,4d4b7105d754a06379d81259,Bus Stations,4bf58dd8d48988d1fe931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Bus Stops,52f2ab2ebcbc57f1066b8b4f,,,,
Travel & Transport,4d4b7105d754a06379d81259,Cable Cars,52f2ab2ebcbc57f1066b8b50,,,,
Travel & Transport,4d4b7105d754a06379d81259,Cruises,55077a22498e5e9248869ba2,,,,
Travel & Transport,4d4b7105d754a06379d81259,General Travel,4bf58dd8d48988d1f6931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Heliports,56aa371ce4b08b9a8d57356e,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Bed & Breakfasts,4bf58dd8d48988d1f8931735,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Boarding Houses,4f4530a74b9074f6e4fb0100,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Hostels,4bf58dd8d48988d1ee931735,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Hotel Pools,4bf58dd8d48988d132951735,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Motels,4bf58dd8d48988d1fb931735,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Resorts,4bf58dd8d48988d12f951735,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Roof Decks,4bf58dd8d48988d133951735,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Vacation Rentals,56aa371be4b08b9a8d5734e1,,
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Intersections,52f2ab2ebcbc57f1066b8b4c,,,,
Travel & Transport,4d4b7105d754a06379d81259,Light Rail Stations,4bf58dd8d48988d1fc931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Metro Stations,4bf58dd8d48988d1fd931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Moving Targets,4f2a23984b9023bd5841ed2c,,,,
Travel & Transport,4d4b7105d754a06379d81259,Piers,4e74f6cabd41c4836eac4c31,,,,
Travel & Transport,4d4b7105d754a06379d81259,Ports,56aa371be4b08b9a8d57353e,,,,
Travel & Transport,4d4b7105d754a06379d81259,Rental Car Locations,4bf58dd8d48988d1ef941735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Rest Areas,4d954b16a243a5684b65b473,,,,
Travel & Transport,4d4b7105d754a06379d81259,Roads,4bf58dd8d48988d1f9931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,RV Parks,52f2ab2ebcbc57f1066b8b53,,,,
Travel & Transport,4d4b7105d754a06379d81259,Streets,52f2ab2ebcbc57f1066b8b52,,,,
Travel & Transport,4d4b7105d754a06379d81259,Taxi Stands,53fca564498e1a175f32528b,,,,
Travel & Transport,4d4b7105d754a06379d81259,Taxis,4bf58dd8d48988d130951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Toll Booths,52f2ab2ebcbc57f1066b8b4d,,,,
Travel & Transport,4d4b7105d754a06379d81259,Toll Plazas,52f2ab2ebcbc57f1066b8b4e,,,,
Travel & Transport,4d4b7105d754a06379d81259,Tourist Information Centers,4f4530164b9074f6e4fb00ff,,,,
Travel & Transport,4d4b7105d754a06379d81259,Train Stations,4bf58dd8d48988d129951735,Platforms,4f4531504b9074f6e4fb0102,,
Travel & Transport,4d4b7105d754a06379d81259,Train Stations,4bf58dd8d48988d129951735,Trains,4bf58dd8d48988d12a951735,,
Travel & Transport,4d4b7105d754a06379d81259,Train Stations,4bf58dd8d48988d129951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Tram Stations,52f2ab2ebcbc57f1066b8b51,,,,
Travel & Transport,4d4b7105d754a06379d81259,Transportation Services,54541b70498ea6ccd0204bff,,,,
Travel & Transport,4d4b7105d754a06379d81259,Travel Lounges,4f04b25d2fb6e1c99f3db0c0,,,,
Travel & Transport,4d4b7105d754a06379d81259,Tunnels,52f2ab2ebcbc57f1066b8b4a,,,,
Travel & Transport,4d4b7105d754a06379d81259,,,,,,
